video_name,batch,num_valid_ratings,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,rating_11,rating_12,rating_13,rating_14,rating_15,rating_16,rating_17,rating_18,rating_19,rating_20,rating_21,rating_22,rating_23,rating_24,rating_25,rating_26,rating_27,rating_28,rating_29,rating_30,rating_31,rating_32,rating_33,rating_34,rating_35,rating_36,rating_37,rating_38,rating_39,rating_40,rating_41,rating_42,rating_43,rating_44,rating_45,rating_46,rating_47,rating_48,rating_49,rating_50,rating_51,rating_52,rating_53,rating_54,rating_55,rating_56,rating_57,rating_58,rating_59,rating_60,rating_61
amt_gaming_vqa_dataset/0O6Ic4Q-VS8_WarRobots_1-18_720p_500k_av1,K,47,60.0,48.0,62.0,27.0,97.0,3.0,40.0,13.0,26.0,22.0,20.0,27.0,0.0,37.0,7.0,25.0,65.0,34.0,38.0,50.0,35.0,30.0,56.0,25.0,30.0,39.0,67.0,50.0,20.0,30.0,29.0,41.0,43.0,52.0,12.0,30.0,23.0,8.0,21.0,8.0,29.0,20.0,61.0,31.0,50.0,69.0,49.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0O6Ic4Q-VS8_WarRobots_1-18_720p_600k_hevc_nvenc,K,47,62.0,49.0,66.0,33.0,70.0,55.0,37.0,0.0,28.0,24.0,41.0,0.0,20.0,23.0,29.0,18.0,78.0,50.0,38.0,30.0,43.0,40.0,54.0,33.0,50.0,54.0,59.0,29.0,20.0,31.0,24.0,55.0,64.0,49.0,6.0,36.0,21.0,16.0,44.0,18.0,29.0,30.0,47.0,10.0,68.0,72.0,59.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47,E,33,50.0,53.0,77.0,8.0,47.0,55.0,64.0,59.0,83.0,46.0,59.0,50.0,36.0,60.0,90.0,87.0,61.0,100.0,67.0,67.0,34.0,100.0,55.0,74.0,64.0,54.0,9.0,65.0,87.0,59.0,60.0,17.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_10000k_h264_nvenc,E,34,91.0,68.0,81.0,93.0,45.0,93.0,57.0,73.0,59.0,47.0,73.0,47.0,39.0,50.0,88.0,68.0,35.0,69.0,68.0,69.0,42.0,62.0,71.0,53.0,53.0,67.0,50.0,47.0,76.0,91.0,78.0,31.0,79.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_1500k_av1,E,35,95.0,56.0,92.0,93.0,57.0,72.0,64.0,70.0,54.0,83.0,49.0,69.0,48.0,38.0,51.0,84.0,87.0,36.0,31.0,75.0,68.0,34.0,67.0,96.0,58.0,82.0,53.0,63.0,62.0,55.0,92.0,43.0,66.0,18.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_2000k_hevc_nvenc,E,34,83.0,57.0,87.0,87.0,46.0,85.0,50.0,78.0,50.0,73.0,50.0,70.0,67.0,38.0,36.0,70.0,94.0,39.0,66.0,57.0,69.0,35.0,62.0,98.0,47.0,64.0,39.0,54.0,61.0,66.0,63.0,49.0,37.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_2300k_h264_nvenc,E,35,89.0,56.0,84.0,91.0,45.0,86.0,70.0,63.0,59.0,63.0,71.0,60.0,50.0,44.0,40.0,75.0,77.0,46.0,71.0,43.0,55.0,41.0,83.0,85.0,52.0,67.0,66.0,63.0,33.0,76.0,77.0,72.0,68.0,39.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_5000k_av1,E,34,92.0,62.0,83.0,92.0,46.0,87.0,74.0,83.0,78.0,66.0,67.0,59.0,53.0,37.0,41.0,100.0,64.0,38.0,68.0,72.0,68.0,36.0,66.0,94.0,59.0,59.0,52.0,44.0,71.0,82.0,69.0,55.0,34.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_500k_av1,E,35,55.0,21.0,76.0,59.0,48.0,50.0,73.0,58.0,48.0,25.0,38.0,72.0,30.0,37.0,50.0,65.0,87.0,24.0,28.0,61.0,57.0,19.0,50.0,66.0,36.0,48.0,30.0,51.0,9.0,69.0,95.0,32.0,54.0,55.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_5300k_h264_nvenc,E,35,89.0,78.0,83.0,92.0,48.0,85.0,64.0,38.0,66.0,68.0,59.0,59.0,46.0,39.0,41.0,81.0,97.0,42.0,67.0,60.0,57.0,45.0,69.0,89.0,47.0,82.0,59.0,60.0,43.0,62.0,86.0,67.0,72.0,14.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_6000k_hevc_nvenc,E,35,86.0,54.0,91.0,92.0,56.0,90.0,50.0,85.0,55.0,84.0,63.0,71.0,56.0,38.0,41.0,78.0,59.0,27.0,88.0,67.0,67.0,53.0,89.0,80.0,54.0,63.0,66.0,47.0,53.0,68.0,93.0,71.0,55.0,22.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0RKUDAMVtlY_WorldofTanks_1-47_1080p_800k_hevc_nvenc,E,34,88.0,61.0,82.0,92.0,37.0,69.0,50.0,84.0,29.0,15.0,52.0,71.0,30.0,37.0,41.0,83.0,86.0,28.0,70.0,75.0,13.0,26.0,80.0,75.0,35.0,64.0,33.0,58.0,12.0,80.0,73.0,33.0,61.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00,F,35,88.0,76.0,29.0,58.0,57.0,85.0,58.0,71.0,51.0,80.0,76.0,82.0,100.0,94.0,83.0,35.0,70.0,71.0,84.0,71.0,46.0,58.0,82.0,34.0,77.0,77.0,90.0,75.0,96.0,61.0,70.0,60.0,82.0,69.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_1000k_h264_nvenc,F,36,19.0,26.0,9.0,29.0,21.0,38.0,19.0,0.0,0.0,9.0,16.0,26.0,23.0,0.0,0.0,0.0,4.0,29.0,45.0,17.0,0.0,22.0,41.0,29.0,58.0,7.0,8.0,0.0,29.0,10.0,7.0,25.0,22.0,20.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_1300k_av1,F,36,73.0,81.0,54.0,87.0,39.0,54.0,72.0,51.0,62.0,59.0,79.0,59.0,69.0,54.0,50.0,55.0,43.0,50.0,97.0,34.0,84.0,50.0,46.0,60.0,73.0,72.0,59.0,82.0,50.0,59.0,95.0,79.0,63.0,73.0,63.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_1500k_hevc_nvenc,F,36,95.0,78.0,77.0,70.0,38.0,42.0,72.0,49.0,68.0,50.0,84.0,59.0,69.0,71.0,53.0,69.0,66.0,71.0,97.0,85.0,74.0,50.0,41.0,72.0,76.0,72.0,49.0,36.0,50.0,43.0,69.0,74.0,34.0,58.0,40.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_2500k_h264_nvenc,F,36,80.0,63.0,52.0,70.0,43.0,38.0,88.0,49.0,44.0,31.0,68.0,59.0,64.0,61.0,9.0,41.0,28.0,87.0,97.0,42.0,28.0,38.0,64.0,75.0,26.0,36.0,48.0,32.0,53.0,80.0,58.0,53.0,39.0,60.0,23.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_3000k_av1,F,36,89.0,85.0,59.0,68.0,49.0,33.0,84.0,70.0,69.0,72.0,66.0,70.0,62.0,82.0,100.0,100.0,63.0,87.0,97.0,65.0,75.0,43.0,69.0,67.0,71.0,75.0,74.0,96.0,64.0,87.0,85.0,87.0,71.0,71.0,48.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_3500k_hevc_nvenc,F,36,86.0,84.0,50.0,49.0,43.0,39.0,78.0,44.0,68.0,51.0,75.0,73.0,69.0,65.0,91.0,60.0,35.0,69.0,97.0,88.0,64.0,50.0,64.0,77.0,80.0,75.0,60.0,73.0,75.0,96.0,79.0,72.0,71.0,58.0,56.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_5000k_h264_nvenc,F,35,95.0,80.0,51.0,64.0,49.0,44.0,72.0,71.0,69.0,70.0,70.0,75.0,76.0,93.0,93.0,74.0,59.0,79.0,77.0,72.0,69.0,62.0,57.0,64.0,76.0,74.0,93.0,72.0,59.0,92.0,84.0,72.0,50.0,51.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_500k_av1,F,35,73.0,69.0,46.0,71.0,44.0,37.0,73.0,30.0,50.0,21.0,50.0,59.0,69.0,66.0,76.0,52.0,26.0,48.0,97.0,85.0,50.0,43.0,66.0,77.0,64.0,45.0,81.0,51.0,27.0,50.0,64.0,34.0,50.0,33.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0jJNLlJU-84_SubwaySurfers_0-00_720p_600k_hevc_nvenc,F,35,18.0,78.0,63.0,65.0,32.0,26.0,63.0,26.0,31.0,50.0,27.0,49.0,47.0,31.0,71.0,54.0,20.0,97.0,27.0,60.0,30.0,29.0,30.0,72.0,63.0,14.0,15.0,15.0,53.0,39.0,69.0,19.0,58.0,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28,F,40,59.0,52.0,48.0,50.0,2.0,70.0,60.0,70.0,82.0,72.0,89.0,96.0,95.0,94.0,73.0,54.0,71.0,78.0,97.0,41.0,74.0,44.0,86.0,70.0,71.0,82.0,98.0,77.0,92.0,85.0,73.0,60.0,80.0,88.0,57.0,79.0,84.0,77.0,95.0,75.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_10000k_h264_nvenc,F,43,74.0,87.0,28.0,76.0,82.0,92.0,72.0,100.0,71.0,82.0,92.0,90.0,76.0,87.0,100.0,93.0,84.0,57.0,93.0,70.0,74.0,37.0,64.0,40.0,77.0,90.0,85.0,92.0,88.0,82.0,90.0,78.0,70.0,72.0,82.0,79.0,22.0,59.0,69.0,77.0,78.0,95.0,71.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_1500k_av1,F,43,64.0,51.0,29.0,67.0,93.0,92.0,72.0,61.0,59.0,82.0,73.0,95.0,72.0,62.0,75.0,64.0,73.0,59.0,71.0,79.0,60.0,44.0,59.0,42.0,82.0,88.0,77.0,87.0,100.0,89.0,81.0,67.0,72.0,62.0,100.0,88.0,19.0,57.0,80.0,78.0,71.0,89.0,70.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_2000k_hevc_nvenc,F,43,72.0,60.0,20.0,72.0,94.0,92.0,83.0,78.0,68.0,88.0,73.0,87.0,82.0,89.0,100.0,93.0,86.0,56.0,72.0,77.0,74.0,73.0,57.0,31.0,52.0,94.0,82.0,73.0,100.0,80.0,62.0,79.0,73.0,60.0,90.0,79.0,13.0,34.0,82.0,82.0,50.0,85.0,41.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_2300k_h264_nvenc,F,43,29.0,74.0,59.0,76.0,71.0,90.0,71.0,34.0,68.0,87.0,52.0,76.0,92.0,64.0,90.0,64.0,71.0,66.0,76.0,81.0,71.0,41.0,60.0,29.0,89.0,68.0,77.0,78.0,98.0,87.0,93.0,77.0,61.0,58.0,75.0,74.0,17.0,54.0,69.0,68.0,49.0,98.0,57.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_5000k_av1,F,43,85.0,64.0,50.0,75.0,86.0,92.0,71.0,63.0,70.0,82.0,54.0,95.0,88.0,79.0,64.0,93.0,82.0,50.0,70.0,78.0,61.0,77.0,67.0,37.0,92.0,100.0,80.0,84.0,68.0,84.0,93.0,76.0,67.0,59.0,69.0,83.0,11.0,50.0,78.0,86.0,78.0,98.0,59.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_500k_av1,F,43,24.0,15.0,50.0,38.0,63.0,59.0,50.0,44.0,68.0,74.0,71.0,80.0,78.0,81.0,69.0,94.0,56.0,41.0,75.0,71.0,75.0,36.0,57.0,41.0,52.0,91.0,79.0,40.0,68.0,80.0,59.0,85.0,57.0,60.0,72.0,79.0,28.0,48.0,50.0,75.0,32.0,38.0,35.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_5300k_h264_nvenc,F,42,85.0,88.0,61.0,75.0,86.0,93.0,70.0,77.0,70.0,79.0,74.0,82.0,79.0,99.0,94.0,70.0,60.0,75.0,87.0,97.0,73.0,59.0,47.0,93.0,100.0,61.0,83.0,94.0,77.0,88.0,79.0,71.0,71.0,69.0,80.0,22.0,48.0,78.0,87.0,60.0,97.0,40.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_6000k_hevc_nvenc,F,42,51.0,88.0,28.0,75.0,84.0,92.0,72.0,84.0,71.0,76.0,73.0,100.0,88.0,76.0,95.0,97.0,79.0,66.0,82.0,81.0,69.0,58.0,75.0,51.0,82.0,92.0,87.0,68.0,86.0,76.0,74.0,57.0,71.0,79.0,86.0,70.0,57.0,86.0,81.0,87.0,95.0,38.0,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0oosqCBVaxY_StarCraft_28-28_1080p_800k_hevc_nvenc,F,43,33.0,23.0,60.0,29.0,77.0,92.0,71.0,27.0,50.0,80.0,50.0,77.0,67.0,45.0,88.0,92.0,56.0,50.0,71.0,65.0,83.0,78.0,66.0,45.0,74.0,95.0,70.0,65.0,12.0,77.0,66.0,54.0,62.0,51.0,79.0,53.0,8.0,36.0,50.0,70.0,40.0,83.0,40.0,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53,D,39,78.0,46.0,1.0,61.0,56.0,50.0,22.0,49.0,29.0,33.0,41.0,39.0,68.0,54.0,45.0,63.0,31.0,40.0,53.0,41.0,49.0,37.0,76.0,58.0,46.0,50.0,33.0,51.0,77.0,40.0,24.0,46.0,50.0,78.0,59.0,49.0,66.0,59.0,61.0,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_1000k_h264_nvenc,D,40,78.0,64.0,40.0,87.0,57.0,60.0,44.0,18.0,47.0,41.0,8.0,16.0,40.0,39.0,21.0,5.0,31.0,11.0,15.0,49.0,15.0,13.0,33.0,78.0,27.0,50.0,33.0,23.0,32.0,38.0,29.0,57.0,56.0,12.0,22.0,49.0,14.0,31.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_1300k_av1,D,40,87.0,63.0,47.0,56.0,81.0,54.0,31.0,29.0,40.0,29.0,29.0,27.0,54.0,25.0,37.0,30.0,24.0,50.0,33.0,67.0,23.0,43.0,31.0,97.0,27.0,79.0,43.0,32.0,53.0,51.0,51.0,42.0,59.0,31.0,77.0,51.0,83.0,65.0,27.0,32.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_1500k_hevc_nvenc,D,39,55.0,77.0,38.0,50.0,61.0,61.0,43.0,29.0,28.0,47.0,43.0,54.0,51.0,23.0,66.0,10.0,50.0,38.0,84.0,29.0,47.0,51.0,74.0,29.0,50.0,53.0,34.0,52.0,52.0,50.0,19.0,60.0,27.0,92.0,45.0,53.0,37.0,11.0,74.0,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_2500k_h264_nvenc,D,40,87.0,65.0,47.0,39.0,71.0,74.0,40.0,10.0,43.0,29.0,29.0,17.0,55.0,49.0,27.0,38.0,6.0,40.0,19.0,77.0,24.0,44.0,52.0,85.0,25.0,63.0,55.0,29.0,37.0,74.0,29.0,38.0,59.0,31.0,72.0,55.0,11.0,36.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_3000k_av1,D,40,97.0,78.0,44.0,64.0,79.0,57.0,50.0,18.0,57.0,41.0,35.0,12.0,50.0,64.0,20.0,35.0,50.0,50.0,33.0,51.0,24.0,48.0,23.0,74.0,49.0,50.0,50.0,71.0,23.0,88.0,40.0,92.0,49.0,19.0,64.0,50.0,74.0,55.0,52.0,48.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_3500k_hevc_nvenc,D,40,45.0,73.0,38.0,90.0,71.0,55.0,28.0,43.0,58.0,36.0,28.0,51.0,54.0,50.0,54.0,77.0,51.0,50.0,35.0,69.0,24.0,47.0,49.0,97.0,32.0,69.0,53.0,33.0,49.0,81.0,42.0,55.0,68.0,42.0,69.0,68.0,65.0,67.0,25.0,17.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_5000k_h264_nvenc,D,40,87.0,75.0,40.0,93.0,88.0,64.0,50.0,41.0,65.0,15.0,27.0,48.0,57.0,47.0,37.0,71.0,20.0,35.0,49.0,60.0,24.0,29.0,48.0,97.0,44.0,50.0,59.0,22.0,62.0,69.0,42.0,44.0,65.0,42.0,50.0,50.0,37.0,36.0,46.0,49.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_500k_av1,D,40,87.0,62.0,30.0,95.0,55.0,55.0,11.0,17.0,13.0,27.0,8.0,10.0,44.0,20.0,3.0,1.0,49.0,50.0,14.0,25.0,28.0,8.0,28.0,85.0,33.0,50.0,28.0,28.0,3.0,33.0,29.0,14.0,58.0,17.0,52.0,41.0,31.0,31.0,12.0,14.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0qFjruW6BjE_WarRobots_1-53_720p_600k_hevc_nvenc,D,40,36.0,59.0,36.0,92.0,64.0,50.0,0.0,15.0,17.0,28.0,0.0,4.0,31.0,0.0,14.0,4.0,30.0,30.0,16.0,45.0,21.0,29.0,47.0,84.0,21.0,51.0,30.0,22.0,17.0,55.0,30.0,17.0,39.0,11.0,50.0,22.0,2.0,43.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_15-15,F,35,18.0,11.0,9.0,38.0,11.0,22.0,0.0,3.0,0.0,21.0,13.0,18.0,0.0,0.0,0.0,0.0,21.0,53.0,27.0,0.0,7.0,29.0,16.0,42.0,0.0,11.0,15.0,8.0,20.0,15.0,44.0,11.0,39.0,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_15-15_480p_1000k_av1,F,35,18.0,18.0,28.0,39.0,18.0,15.0,23.0,7.0,0.0,8.0,12.0,20.0,14.0,2.0,0.0,0.0,0.0,29.0,42.0,0.0,8.0,8.0,17.0,20.0,3.0,12.0,34.0,5.0,26.0,25.0,59.0,11.0,32.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_15-15_480p_1000k_h264_nvenc,F,36,13.0,36.0,36.0,8.0,27.0,11.0,22.0,0.0,4.0,8.0,14.0,25.0,20.0,0.0,4.0,0.0,4.0,50.0,66.0,3.0,0.0,8.0,3.0,8.0,73.0,0.0,12.0,15.0,7.0,6.0,22.0,76.0,8.0,50.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_15-15_480p_800k_hevc_nvenc,F,36,13.0,37.0,10.0,10.0,14.0,11.0,12.0,0.0,8.0,6.0,17.0,13.0,10.0,3.0,0.0,0.0,0.0,31.0,48.0,25.0,0.0,8.0,14.0,16.0,18.0,13.0,12.0,0.0,4.0,20.0,15.0,36.0,8.0,40.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_18-18,H,30,54.0,9.0,21.0,12.0,0.0,9.0,10.0,13.0,29.0,80.0,13.0,1.0,13.0,7.0,0.0,0.0,6.0,15.0,68.0,7.0,74.0,13.0,17.0,31.0,28.0,8.0,28.0,29.0,16.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_18-18_480p_1000k_av1,H,31,18.0,16.0,21.0,17.0,7.0,45.0,15.0,17.0,38.0,69.0,27.0,0.0,3.0,9.0,0.0,0.0,22.0,6.0,22.0,29.0,71.0,9.0,22.0,13.0,3.0,17.0,8.0,28.0,34.0,13.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_18-18_480p_1000k_h264_nvenc,H,30,54.0,33.0,27.0,12.0,0.0,4.0,10.0,24.0,10.0,74.0,8.0,3.0,0.0,8.0,0.0,0.0,13.0,17.0,22.0,9.0,8.0,12.0,60.0,16.0,14.0,9.0,22.0,12.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0ucrLD3HRD4_StarCraft_18-18_480p_800k_hevc_nvenc,H,31,43.0,13.0,26.0,18.0,12.0,29.0,13.0,13.0,29.0,77.0,13.0,0.0,0.0,8.0,0.0,0.0,6.0,12.0,22.0,8.0,64.0,5.0,18.0,13.0,13.0,23.0,11.0,32.0,42.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22,G,36,20.0,44.0,43.0,41.0,19.0,49.0,62.0,21.0,46.0,73.0,29.0,44.0,62.0,36.0,55.0,1.0,17.0,51.0,50.0,23.0,69.0,67.0,25.0,31.0,38.0,69.0,46.0,35.0,49.0,42.0,20.0,65.0,27.0,29.0,77.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_1000k_h264_nvenc,G,37,30.0,44.0,22.0,40.0,7.0,33.0,7.0,17.0,18.0,84.0,6.0,39.0,34.0,17.0,20.0,64.0,50.0,36.0,45.0,55.0,16.0,50.0,31.0,17.0,26.0,12.0,50.0,20.0,29.0,39.0,30.0,9.0,34.0,30.0,0.0,18.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_1300k_av1,G,37,11.0,63.0,37.0,50.0,14.0,43.0,51.0,16.0,33.0,76.0,29.0,45.0,56.0,33.0,50.0,70.0,79.0,51.0,55.0,87.0,35.0,49.0,30.0,7.0,41.0,56.0,50.0,24.0,29.0,55.0,50.0,34.0,21.0,63.0,51.0,83.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_1500k_hevc_nvenc,G,37,24.0,16.0,45.0,47.0,18.0,38.0,51.0,22.0,26.0,79.0,17.0,38.0,43.0,4.0,71.0,59.0,51.0,45.0,85.0,60.0,36.0,22.0,60.0,4.0,41.0,35.0,72.0,32.0,48.0,43.0,49.0,28.0,35.0,31.0,8.0,71.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_2500k_h264_nvenc,G,37,19.0,19.0,42.0,66.0,7.0,42.0,66.0,18.0,34.0,60.0,19.0,38.0,66.0,37.0,74.0,78.0,71.0,50.0,49.0,50.0,10.0,38.0,71.0,22.0,41.0,30.0,50.0,28.0,20.0,51.0,51.0,41.0,50.0,58.0,10.0,59.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_3000k_av1,G,37,24.0,37.0,44.0,51.0,29.0,41.0,73.0,30.0,27.0,64.0,13.0,33.0,81.0,35.0,56.0,66.0,63.0,78.0,18.0,73.0,20.0,68.0,49.0,26.0,41.0,25.0,48.0,28.0,27.0,44.0,43.0,33.0,56.0,57.0,18.0,64.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_3500k_hevc_nvenc,G,37,14.0,53.0,41.0,50.0,19.0,50.0,56.0,19.0,34.0,59.0,25.0,34.0,36.0,23.0,71.0,70.0,50.0,50.0,53.0,98.0,46.0,21.0,39.0,10.0,37.0,66.0,49.0,40.0,28.0,39.0,47.0,50.0,63.0,43.0,30.0,63.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_5000k_h264_nvenc,G,37,22.0,45.0,50.0,50.0,21.0,26.0,41.0,26.0,23.0,82.0,34.0,42.0,66.0,39.0,89.0,78.0,51.0,77.0,30.0,59.0,23.0,19.0,62.0,5.0,41.0,33.0,50.0,28.0,40.0,45.0,70.0,35.0,37.0,53.0,40.0,77.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_500k_av1,G,37,14.0,89.0,31.0,41.0,20.0,20.0,47.0,14.0,22.0,86.0,17.0,45.0,31.0,21.0,61.0,92.0,27.0,45.0,24.0,87.0,11.0,37.0,34.0,64.0,30.0,44.0,57.0,34.0,30.0,50.0,28.0,18.0,52.0,20.0,2.0,38.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_600k_hevc_nvenc,G,37,10.0,19.0,15.0,29.0,1.0,25.0,7.0,12.0,18.0,69.0,25.0,44.0,0.0,0.0,54.0,75.0,50.0,44.0,33.0,59.0,15.0,23.0,50.0,6.0,31.0,8.0,50.0,18.0,29.0,47.0,29.0,17.0,20.0,35.0,10.0,37.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
