video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count,batch
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48,Highly Clear,No visible artifacts,High level of immersion,22,17,0,21,17,1,20,18,1,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,21,19,0,21,19,0,22,18,0,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,22,17,1,19,20,1,20,19,1,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,21,19,0,21,19,0,19,21,0,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_2300k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,19,19,2,17,21,2,19,19,2,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,12,3,22,14,4,23,14,3,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,23,6,12,21,7,12,21,7,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,20,0,16,23,0,19,20,0,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,15,1,23,17,0,23,17,0,D
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,12,19,9,14,15,11,15,15,10,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,15,9,4,15,9,2,17,9,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,14,4,9,16,3,11,15,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Low level of immersion,5,13,11,4,13,12,3,13,13,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,17,9,2,16,11,2,16,11,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_2500k_h264_nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,6,11,12,3,14,12,4,13,12,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_3000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,13,3,11,14,1,13,14,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,18,5,4,17,8,3,18,8,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,13,11,3,14,12,3,13,13,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,11,15,2,12,15,2,11,16,D
amt_gaming_vqa_dataset/1mKdKffD3Ic_DiabloIII_7-20_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,15,3,11,15,1,14,14,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,5,11,17,5,11,17,5,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,17,4,12,21,2,15,18,2,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,4,11,19,5,10,22,3,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,17,10,6,18,11,8,17,10,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,10,21,1,11,23,3,9,23,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,15,15,3,15,15,3,15,15,3,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,1,6,28,1,7,27,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_5300k_h264_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,13,16,5,16,10,8,14,15,5,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,17,2,14,17,4,16,17,2,D
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,27,1,6,28,2,10,23,D
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,8,8,18,10,9,17,10,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,8,15,14,7,11,19,7,13,17,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,19,7,11,22,4,12,19,6,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,6,12,17,8,11,18,8,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,5,11,22,4,10,22,5,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,17,5,10,21,6,14,17,6,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_3500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,16,12,9,13,16,8,15,14,8,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_5000k_h264_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,14,18,4,15,15,6,14,17,5,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,17,12,6,19,12,5,20,12,G
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_600k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,6,17,14,6,15,16,4,16,17,G
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14,Highly Clear,No visible artifacts,High level of immersion,30,4,0,27,7,0,28,6,0,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,35,6,0,34,7,0,33,8,0,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,20,3,15,23,3,16,22,3,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,22,5,13,22,6,12,23,6,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,16,23,1,15,25,1,17,23,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,34,5,2,31,8,2,32,7,2,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,33,1,9,31,2,8,31,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,11,1,24,15,1,27,12,1,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,32,8,0,28,12,0,30,10,0,E
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,32,2,6,33,3,6,32,E
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,22,6,7,22,7,6,24,6,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,7,26,4,7,26,2,8,27,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,20,11,5,20,12,7,18,12,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,16,14,7,18,12,8,15,14,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,14,12,9,14,13,10,15,11,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,17,8,9,17,11,9,19,9,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,17,10,10,16,11,11,16,10,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,7,8,21,8,9,16,12,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,13,20,2,15,20,6,10,21,G
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,7,25,3,12,22,5,7,25,G
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_2-43,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,21,12,3,17,16,3,19,14,K
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_2-43_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,20,12,4,19,14,5,16,16,K
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_2-43_480p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,4,17,15,4,18,14,5,13,18,K
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_2-43_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,25,9,3,26,8,3,24,10,K
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_5-49,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,12,27,1,13,25,1,10,28,L
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_5-49_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,13,26,0,13,27,1,13,26,L
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_5-49_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,32,0,11,29,1,7,32,L
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_5-49_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,33,0,9,31,1,7,32,L
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,7,27,0,6,28,0,7,27,G
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,28,2,5,28,1,6,28,G
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,26,2,6,27,3,8,24,G
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,6,29,2,8,25,1,8,26,G
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24,Moderately Clear,No visible artifacts,Moderate level of immersion,14,17,5,17,15,4,14,17,5,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,25,7,7,25,5,7,24,6,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,7,14,19,4,12,20,5,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_1500k_hevc_nvenc,Moderately Clear,No visible artifacts,High level of immersion,13,16,7,17,16,3,16,15,5,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,18,5,13,21,3,12,23,2,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,19,2,17,18,2,15,20,2,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_3500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,16,15,6,16,16,5,16,16,5,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,18,6,14,21,2,13,20,4,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,24,9,5,24,8,6,22,9,J
amt_gaming_vqa_dataset/2YwKJ3x3Nq8_IceAgeVillage_1-24_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,4,20,13,5,17,15,8,14,15,J
amt_gaming_vqa_dataset/2hRQj7qbY08_HalfLife2_9-32,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,18,5,13,19,3,16,18,F
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03,Highly Clear,No visible artifacts,High level of immersion,27,8,1,28,4,4,29,4,3,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,10,0,30,6,1,30,7,0,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,29,9,0,26,10,2,30,7,1,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,15,5,13,17,5,15,15,5,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,10,26,1,8,27,1,9,26,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,34,3,1,30,5,3,31,5,2,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,16,8,14,15,9,15,15,8,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,14,16,8,14,14,10,16,14,8,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,31,5,0,32,3,1,31,5,0,G
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,8,3,22,10,4,23,8,G
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43,Highly Clear,No visible artifacts,High level of immersion,22,16,1,19,18,2,21,16,2,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,23,15,1,21,17,1,22,16,1,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,25,13,2,25,14,1,26,12,2,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,19,3,17,22,1,17,21,2,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,24,3,12,25,2,11,25,3,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,13,0,27,13,0,27,13,0,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,18,16,6,20,14,6,19,15,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,11,2,24,14,0,24,12,2,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,26,11,3,24,14,2,26,11,3,L
amt_gaming_vqa_dataset/3HD4w_NvDJo_WorldofTanks_0-43_1080p_800k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,5,17,18,4,19,17,5,18,17,L
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58,Highly Clear,No visible artifacts,High level of immersion,23,7,3,19,10,4,21,9,3,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,17,5,10,18,6,10,18,6,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,22,11,1,18,14,2,19,14,1,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,13,3,17,15,2,16,16,2,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_2500k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,20,11,2,14,16,3,19,11,3,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,26,7,1,19,13,2,21,11,2,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,12,0,23,10,1,21,10,3,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,9,1,19,13,2,20,13,1,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,20,5,8,18,8,9,18,7,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_1-58_720p_600k_hevc_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,14,14,6,10,15,9,9,18,7,I
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17,Highly Clear,No visible artifacts,High level of immersion,14,14,2,13,12,5,14,13,3,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,5,15,11,4,11,16,7,12,12,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_1300k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,15,12,4,10,14,7,12,16,3,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,2,11,16,4,11,17,3,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_2500k_h264_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,15,14,2,11,15,5,13,17,1,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,16,14,1,15,14,2,15,14,2,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_3500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,15,14,2,11,15,5,13,15,3,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,15,2,10,17,3,12,16,2,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,18,7,4,19,8,6,18,7,H
amt_gaming_vqa_dataset/3lmeJLsXALE_Minecraft_6-17_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,16,11,4,15,12,5,17,9,H
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52,Minimally Clear,Minor Artifacts Present,Low level of immersion,2,18,19,3,18,18,1,17,21,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_10000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,15,22,4,15,23,6,15,21,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_1500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,17,23,4,17,22,3,18,22,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_2000k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,24,6,16,21,6,16,21,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,29,0,18,24,2,14,26,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_5000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,17,22,5,16,22,3,19,21,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,33,1,9,33,2,10,31,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_5300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,1,17,24,2,17,23,0,21,21,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_6000k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,13,25,3,16,24,5,13,25,F
amt_gaming_vqa_dataset/4-bEP5UaZug_TheWitcher3_14-52_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,11,31,0,11,32,1,15,27,F
amt_gaming_vqa_dataset/4WeyBONy1mU_AngryBirds2_1-02,Highly Clear,No visible artifacts,High level of immersion,28,10,1,30,8,1,31,7,1,J
amt_gaming_vqa_dataset/4WeyBONy1mU_AngryBirds2_1-02_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,32,8,0,33,7,0,32,7,1,J
amt_gaming_vqa_dataset/4WeyBONy1mU_AngryBirds2_1-02_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,27,14,0,25,16,0,28,13,0,J
amt_gaming_vqa_dataset/4WeyBONy1mU_AngryBirds2_1-02_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,10,0,30,10,0,30,10,0,J
amt_gaming_vqa_dataset/4WeyBONy1mU_AngryBirds2_1-02_1080p_2300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,14,0,27,14,0,29,12,0,J
