video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41
amt_gaming_vqa_dataset/Ghostoftsushima_1_480p_1000k_h264nvenc,36,36,0,15,49,3,75,21,29,0,27,8,47,20,4,0,22,7,28,13,4,64,33,51,7,10,12,54,9,51,10,10,0,18,23,29,30,81,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_5000k_av1,36,35,1,73,50,81,100,67,71,77,90,80,43,75,65,58,50,100,78,56,65,64,71,75,52,71,61,54,47,62,56,32,85,58,75,44,59,71,unset,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_480p_800k_hevcnvenc,36,36,0,24,28,19,9,27,28,51,25,11,50,48,14,50,31,51,31,33,28,65,12,68,29,8,21,45,29,60,7,32,45,22,35,30,31,81,64,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_720p_3500k_hevcnvenc,36,36,0,34,29,81,0,76,72,53,62,53,47,59,56,28,57,71,88,52,71,64,30,68,74,51,63,47,36,69,52,30,95,16,64,37,56,68,51,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_2500k_h264nvenc,36,36,0,86,71,74,60,73,70,85,93,30,38,50,17,59,73,74,69,43,65,62,60,97,73,49,63,81,70,93,22,70,90,9,38,34,82,76,95,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_5000k_h264nvenc,36,34,2,85,63,18,63,61,50,95,93,72,50,88,91,unset,78,100,91,58,88,80,72,unset,73,57,86,67,83,94,76,22,100,78,100,71,73,39,96,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_2000k_hevcnvenc,36,36,0,71,29,80,0,71,71,72,84,53,67,78,99,60,79,68,50,46,36,70,52,87,72,13,74,53,81,90,79,30,68,81,69,60,63,72,95,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_6000k_hevcnvenc,36,36,0,98,29,73,5,79,71,100,91,95,51,77,89,72,59,100,87,67,97,66,86,96,78,53,89,41,89,92,87,51,71,90,100,65,71,80,98,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_1080p_800k_hevcnvenc,36,36,0,15,29,7,0,9,29,7,15,5,60,24,10,0,17,0,32,27,0,76,33,50,28,15,14,45,12,32,11,14,14,0,15,22,0,70,27,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_10000k_hevcnvenc,36,33,3,100,28,unset,0,64,71,100,unset,100,53,50,100,71,84,100,78,65,85,61,83,96,72,71,92,81,89,unset,72,71,100,91,88,66,72,76,95,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_1500k_hevcnvenc,36,32,4,64,30,unset,0,47,71,51,unset,34,55,40,51,72,50,68,50,45,44,61,50,74,50,22,43,54,unset,unset,31,37,65,30,64,64,61,77,54,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_2160p_6000k_hevcnvenc,36,33,3,92,30,unset,0,79,72,100,unset,73,47,94,89,71,88,85,87,66,73,71,86,78,73,77,85,45,91,unset,90,21,100,100,96,65,88,62,100,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_1000k_h264nvenc,36,36,0,10,49,9,42,7,8,0,14,0,36,22,12,30,18,0,16,14,0,57,14,27,0,11,12,12,12,12,2,17,0,6,7,3,3,73,0,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_1500k_hevcnvenc,36,36,0,41,29,85,0,45,46,72,63,40,55,70,80,51,52,82,50,49,38,74,39,78,43,35,48,44,87,89,33,50,67,12,80,27,57,83,84,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_5000k_av1,36,36,0,93,40,84,82,78,50,75,93,61,45,83,71,72,84,69,88,56,100,63,69,85,59,54,69,32,81,89,28,29,60,42,100,40,81,71,71,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_3500k_hevcnvenc,36,35,1,70,50,72,19,73,71,100,97,78,43,78,100,72,74,100,87,61,97,62,56,97,73,unset,78,45,72,92,89,51,100,84,96,53,75,64,100,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_10000k_av1,36,35,1,89,50,79,84,65,51,66,89,100,60,71,47,72,56,100,69,69,66,75,77,86,73,57,86,79,70,74,15,32,95,76,66,56,65,72,unset,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_500k_av1,36,36,0,3,50,72,71,19,7,13,14,0,34,13,29,29,19,0,37,24,0,68,15,70,27,11,13,32,17,36,0,11,25,17,10,14,6,77,0,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_2160p_1000k_av1,36,36,0,47,49,11,90,43,29,29,31,37,42,50,19,29,30,23,69,41,21,58,14,76,28,33,20,44,9,55,20,23,40,26,27,28,16,77,29,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1_1080p_1500k_av1,36,36,0,32,39,72,80,65,29,52,53,29,58,36,50,29,33,49,50,30,35,48,51,98,28,51,18,47,55,85,35,21,74,46,49,33,29,77,51,,,,,
amt_gaming_vqa_dataset/Ghostoftsushima_1,36,34,2,100,50,93,91,73,78,67,86,100,41,77,83,72,80,79,88,72,90,54,71,unset,72,67,87,49,83,71,70,50,94,41,91,55,66,unset,68,,,,,
amt_gaming_vqa_dataset/Faastpenguin_2_720p_600k_hevcnvenc,36,36,0,12,28,23,0,28,29,0,16,0,43,29,24,30,21,0,11,14,0,62,21,50,4,10,12,32,9,36,22,23,14,2,5,19,0,76,3,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_10000k_av1,33,33,0,50,79,80,49,95,70,69,58,72,53,73,60,59,55,80,84,87,68,59,78,65,51,90,71,50,63,80,96,83,44,92,65,87,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_480p_800k_hevcnvenc,33,33,0,58,24,8,95,15,29,50,25,0,21,24,59,14,5,49,15,62,16,55,15,49,48,73,11,29,14,36,49,80,40,25,26,33,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_1500k_hevcnvenc,33,33,0,51,50,16,74,32,50,84,81,49,27,27,77,31,66,32,18,79,32,51,21,61,75,15,10,50,31,68,74,70,62,32,30,21,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_3500k_hevcnvenc,33,33,0,72,83,65,79,27,72,100,81,50,37,56,59,70,73,97,20,91,55,66,79,87,89,50,70,66,62,77,57,87,80,34,67,80,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_600k_hevcnvenc,33,33,0,29,49,0,65,15,7,52,0,28,23,18,61,22,7,0,28,40,26,55,23,47,43,19,12,78,10,9,21,76,37,8,14,10,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1,33,33,0,79,85,100,52,81,83,72,78,71,79,81,69,79,65,56,69,88,71,71,85,50,30,78,95,50,79,81,62,86,63,92,88,85,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_6000k_hevcnvenc,33,31,2,30,100,53,71,63,51,100,93,50,42,unset,68,54,81,91,73,87,61,66,68,82,63,unset,78,50,73,61,64,82,28,33,53,87,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_1500k_av1,33,33,0,76,95,30,75,53,71,70,68,71,50,85,64,73,41,53,75,92,45,51,50,78,54,87,61,58,67,49,71,89,40,91,59,76,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_5000k_av1,33,33,0,62,100,89,58,52,73,69,86,73,88,94,59,86,57,57,79,96,46,62,92,60,67,82,79,48,71,69,86,89,35,29,86,74,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_500k_av1,33,33,0,25,39,7,64,19,29,51,41,51,35,39,64,35,28,34,86,73,30,65,18,48,75,46,14,46,19,52,60,86,38,29,29,26,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_1300k_av1,33,33,0,63,73,31,59,46,53,82,59,51,84,58,63,78,43,65,80,92,46,60,41,83,74,87,53,32,56,59,65,85,80,29,63,29,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_1000k_av1,33,33,0,82,68,38,52,52,71,52,76,58,41,59,73,49,49,54,74,74,48,67,72,79,64,87,58,10,48,42,78,88,58,29,45,42,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_5000k_av1,33,33,0,49,48,71,66,83,72,72,87,71,73,47,74,73,87,77,81,94,64,59,82,56,73,46,66,40,59,67,56,90,40,71,54,87,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_480p_1000k_av1,33,33,0,56,28,21,53,4,49,49,15,52,41,48,59,36,15,74,75,55,39,63,46,55,64,16,34,44,11,45,53,83,66,61,29,39,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_3000k_av1,33,32,1,70,69,70,71,61,71,89,78,72,86,77,69,75,64,64,78,95,48,55,51,72,95,65,69,51,53,69,unset,88,65,33,58,62,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_500k_av1,33,33,0,68,42,13,68,16,29,69,43,42,76,22,65,33,19,45,78,54,33,66,29,73,97,31,12,31,11,34,58,83,61,27,50,29,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_10000k_h264nvenc,33,32,1,85,79,72,62,66,70,60,100,72,86,95,54,87,91,unset,86,89,45,56,85,79,70,87,85,69,74,71,79,91,60,70,68,80,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_2300k_h264nvenc,33,33,0,27,10,14,60,11,8,0,24,29,79,42,73,50,25,72,79,52,37,57,30,53,75,87,61,30,52,37,55,91,76,31,31,20,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_5300k_h264nvenc,33,32,1,65,77,36,74,72,70,100,29,unset,51,88,61,82,29,80,81,88,46,48,67,77,86,38,68,71,59,76,73,88,55,50,74,70,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_10000k_hevcnvenc,33,31,2,67,97,84,56,64,40,100,100,59,58,unset,60,82,98,96,23,87,72,70,73,84,63,unset,90,50,87,84,77,86,66,50,79,81,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_1500k_hevcnvenc,33,31,2,59,0,28,55,72,8,49,10,29,37,unset,58,28,21,33,23,85,33,57,31,49,32,unset,31,48,14,26,71,86,54,50,21,14,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_5000k_av1,33,33,0,39,93,81,59,67,72,68,100,52,69,44,57,59,64,100,81,71,63,65,67,77,50,87,82,51,77,79,58,89,61,51,76,86,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_800k_hevcnvenc,33,33,0,41,0,7,68,10,0,25,0,0,30,38,61,17,3,0,27,33,32,74,21,33,31,14,12,11,11,31,8,71,67,28,17,11,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_10000k_h264nvenc,33,32,1,30,94,78,65,63,56,87,100,unset,50,99,50,72,67,83,81,95,64,60,58,68,86,64,84,40,68,59,83,90,63,51,70,87,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_5000k_h264nvenc,33,32,1,81,41,67,65,1,68,41,0,72,41,unset,68,38,24,58,70,59,42,59,31,53,46,13,57,9,71,36,64,85,63,50,44,41,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_500k_av1,33,33,0,82,29,0,65,26,31,71,51,28,21,57,65,29,32,25,78,58,33,78,52,59,46,43,14,16,9,26,71,90,71,30,32,11,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_10000k_av1,33,33,0,51,100,87,64,73,47,77,88,59,50,86,68,45,68,81,80,87,63,37,80,88,97,88,83,48,75,76,62,88,60,91,79,87,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_1000k_av1,33,33,0,10,82,11,57,63,50,70,58,29,35,31,62,31,44,78,86,72,48,36,30,73,70,50,13,63,26,56,49,73,63,29,50,64,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_5000k_av1,33,33,0,52,100,81,75,57,50,90,84,59,50,43,61,59,72,100,85,84,68,70,81,59,83,74,70,63,72,69,89,82,66,71,73,78,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_480p_1000k_av1,33,33,0,50,46,22,58,36,29,78,48,29,36,50,71,30,24,56,80,52,45,52,13,70,41,31,14,20,26,36,23,88,37,29,31,13,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_1300k_av1,33,33,0,75,78,29,73,64,50,78,60,0,33,40,68,39,44,71,64,87,30,66,28,78,78,35,45,46,19,37,47,86,16,35,79,87,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_3000k_av1,33,33,0,57,100,59,55,60,50,82,100,52,79,30,59,59,65,93,80,91,52,56,76,84,66,84,76,66,59,60,75,77,47,29,62,78,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_500k_av1,33,33,0,54,42,9,71,33,30,79,39,28,25,14,68,13,25,44,79,49,24,57,0,86,60,30,10,9,13,46,64,77,37,28,9,18,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_2300k_h264nvenc,33,33,0,70,89,11,63,24,52,39,0,28,34,48,65,34,24,16,78,43,47,76,26,18,64,23,9,9,28,7,50,78,69,37,33,15,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_6000k_hevcnvenc,33,32,1,70,100,76,79,56,59,78,85,unset,58,57,63,51,79,95,21,90,55,42,71,92,71,59,87,23,69,73,59,86,55,28,69,72,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_5300k_h264nvenc,33,32,1,83,71,57,89,72,47,78,92,39,52,60,62,59,69,88,77,69,49,67,76,88,76,87,87,63,73,70,84,88,unset,71,43,50,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_25000k_h264nvenc,33,32,1,78,100,78,63,73,53,87,100,71,51,98,72,52,94,100,85,85,73,56,85,56,62,unset,85,50,77,77,93,88,61,71,71,87,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_5000k_h264nvenc,33,30,3,14,0,7,67,12,28,23,0,0,59,unset,49,31,12,unset,74,66,49,68,22,13,65,unset,73,14,26,16,31,67,61,8,36,12,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_2160p_8500k_h264nvenc,33,30,3,52,64,21,64,73,56,50,30,31,59,unset,71,35,82,unset,84,85,37,72,43,73,70,40,66,31,75,44,50,76,unset,28,38,70,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_480p_1000k_h264nvenc,33,32,1,32,8,0,68,7,30,17,0,30,34,6,62,28,26,10,68,48,28,71,39,63,51,17,11,31,8,18,78,76,unset,28,15,12,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_1000k_h264nvenc,33,33,0,41,0,0,96,0,0,11,0,0,21,38,76,9,17,3,78,33,14,74,1,18,3,14,24,8,10,22,50,82,78,8,22,11,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_2500k_h264nvenc,33,33,0,67,44,28,71,38,39,60,64,59,35,75,59,42,37,65,84,78,21,47,12,53,48,32,50,48,55,46,47,77,80,29,25,64,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_720p_5000k_h264nvenc,33,33,0,69,95,100,63,35,58,77,92,41,75,52,67,40,31,77,83,77,51,57,78,69,70,60,60,67,71,67,95,86,36,33,57,82,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_2000k_hevcnvenc,33,33,0,50,90,60,62,48,48,69,60,71,50,70,68,41,80,82,16,82,40,75,40,46,41,83,16,50,31,48,71,89,43,34,65,86,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_25000k_h264nvenc,33,31,2,28,74,91,76,90,74,59,20,72,81,unset,65,78,49,90,86,87,82,45,74,70,70,unset,90,71,91,86,79,86,85,71,76,85,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_3500k_hevcnvenc,33,33,0,47,57,89,52,55,51,52,42,70,78,66,58,70,74,47,84,88,54,47,85,78,72,63,79,55,61,82,86,72,84,29,84,71,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_8500k_h264nvenc,33,32,1,51,50,40,70,53,70,49,9,71,75,unset,70,69,28,55,78,71,68,56,61,71,82,78,85,46,59,48,90,88,84,50,50,76,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_2500k_h264nvenc,33,33,0,76,47,40,72,34,51,28,32,51,84,54,60,79,57,69,65,71,42,43,62,70,62,53,71,30,54,51,65,79,65,71,59,30,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_500k_av1,33,33,0,43,44,30,73,11,31,41,26,49,73,36,69,81,43,60,48,66,25,55,75,31,48,34,67,21,14,42,55,71,68,27,39,49,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_10000k_h264nvenc,33,33,0,60,72,100,57,72,60,73,63,72,79,40,65,79,69,78,90,97,58,48,91,70,59,82,75,62,60,85,74,88,77,72,83,70,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_2300k_h264nvenc,33,33,0,44,0,28,75,30,50,42,0,28,52,23,66,71,36,45,72,73,36,46,53,55,39,12,12,28,21,18,76,80,59,17,30,23,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_5300k_h264nvenc,33,33,0,59,0,93,56,44,55,49,42,71,86,67,64,55,47,65,64,78,55,39,64,57,70,73,73,46,73,58,71,83,76,93,55,45,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_25000k_h264nvenc,33,31,2,74,85,100,60,65,72,70,60,71,52,unset,61,77,93,86,83,97,68,42,97,80,37,unset,73,22,74,85,64,76,44,50,88,80,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_5000k_h264nvenc,33,31,2,39,0,19,68,27,30,0,0,28,51,unset,73,50,25,18,74,77,41,42,38,51,50,unset,69,10,55,27,84,68,66,27,42,28,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_8500k_h264nvenc,33,30,3,39,44,50,49,52,46,6,31,60,70,unset,60,78,33,unset,79,93,43,43,50,56,63,27,59,9,59,40,97,76,unset,68,37,50,,,,,,,,
amt_gaming_vqa_dataset/Afterus_480p_1000k_h264nvenc,33,33,0,82,19,5,58,20,43,10,0,30,50,27,62,51,37,60,80,50,32,43,32,55,36,22,16,8,10,31,72,78,69,39,69,23,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_1000k_h264nvenc,33,33,0,36,0,8,76,6,29,29,11,28,40,28,67,30,30,0,83,48,29,57,14,14,38,12,10,9,10,26,50,74,21,8,27,11,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_5000k_h264nvenc,33,33,0,92,41,100,58,69,72,50,61,72,83,59,65,89,95,65,73,91,57,40,97,77,76,72,75,28,72,77,85,80,31,19,86,67,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_480p_1000k_h264nvenc,33,33,0,21,10,19,76,7,29,28,0,0,28,26,61,30,29,49,74,68,34,51,37,53,50,27,25,9,16,33,70,79,13,28,30,22,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_2000k_hevcnvenc,33,33,0,71,13,79,63,60,50,2,69,50,49,68,64,70,57,86,17,93,47,47,69,86,76,64,60,48,72,70,84,85,61,71,67,71,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_6000k_hevcnvenc,33,32,1,47,93,91,33,49,51,75,85,60,87,40,63,59,75,52,21,84,62,47,83,68,71,72,73,31,52,86,71,88,unset,50,98,80,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_800k_hevcnvenc,33,33,0,54,0,27,51,35,30,0,39,29,74,46,57,53,34,29,19,58,31,48,54,49,46,25,19,14,10,67,62,71,71,8,42,13,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_10000k_hevcnvenc,33,31,2,51,81,100,69,75,71,71,90,71,78,unset,62,84,77,77,17,89,74,47,94,55,59,unset,60,61,70,86,71,85,75,50,89,75,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_1500k_hevcnvenc,33,31,2,68,35,26,54,31,30,0,0,29,43,unset,58,26,23,25,57,83,53,48,60,32,35,unset,16,9,11,29,99,79,69,6,43,22,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_6000k_hevcnvenc,33,31,2,74,71,100,74,74,72,81,51,71,49,unset,63,77,58,51,16,87,54,42,100,53,78,unset,83,71,72,77,87,80,33,85,87,80,,,,,,,,
amt_gaming_vqa_dataset/Afterus_480p_800k_hevcnvenc,33,33,0,17,46,34,64,27,40,45,17,29,51,23,75,79,29,36,21,52,40,43,66,59,41,22,12,29,11,35,85,82,74,29,39,37,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_1500k_hevcnvenc,33,33,0,53,11,81,49,44,56,41,28,72,79,57,59,70,55,70,12,83,56,44,70,78,57,22,61,28,65,64,91,76,61,18,59,50,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1,33,33,0,87,81,78,36,72,71,90,100,59,68,93,57,70,91,100,83,86,71,67,86,83,56,77,83,46,85,74,83,88,35,29,96,87,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_3000k_av1,33,33,0,71,59,93,53,53,72,85,93,62,79,43,79,77,72,69,85,89,54,44,98,58,72,81,70,54,70,87,96,81,65,29,59,78,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_1300k_av1,33,33,0,38,43,94,62,47,57,86,53,58,58,41,55,80,64,85,78,81,48,47,67,56,96,55,51,63,60,75,93,73,43,29,79,78,,,,,,,,
amt_gaming_vqa_dataset/Afterus_480p_1000k_av1,33,33,0,74,44,72,73,31,57,75,50,60,77,43,58,73,72,79,81,84,40,41,69,53,79,54,30,47,41,81,67,82,65,50,66,70,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_5000k_av1,33,32,1,78,76,86,94,42,60,69,80,unset,78,60,58,91,70,67,81,84,76,42,83,69,80,87,71,59,69,80,99,79,72,91,82,75,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_1000k_h264nvenc,33,32,1,70,5,10,61,0,28,0,29,27,30,59,63,22,5,0,59,40,15,63,21,43,59,17,20,44,12,10,80,76,unset,88,10,22,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_2500k_h264nvenc,33,33,0,84,42,42,72,10,70,28,51,49,87,45,64,71,21,61,81,72,47,59,66,90,69,73,60,27,58,51,72,87,81,38,50,43,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_5000k_h264nvenc,33,32,1,74,90,58,64,75,70,75,50,72,69,84,72,71,44,unset,70,75,37,56,57,83,75,78,60,56,60,61,76,88,81,30,60,60,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_2000k_hevcnvenc,33,33,0,40,90,31,57,56,72,50,65,72,89,81,73,70,28,57,19,94,52,54,80,52,89,60,71,44,70,64,62,91,39,28,54,77,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_6000k_hevcnvenc,33,33,0,50,68,63,56,54,72,66,81,72,71,88,63,90,74,60,20,89,46,59,82,91,72,83,87,68,77,59,62,75,77,49,70,79,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_1080p_800k_hevcnvenc,33,33,0,43,8,0,67,12,29,0,16,9,22,22,60,25,3,6,28,52,14,53,8,22,41,21,9,9,11,25,68,71,66,9,17,21,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_10000k_hevcnvenc,33,31,2,59,85,61,69,81,72,70,82,71,50,unset,60,85,88,66,21,92,70,55,88,87,88,unset,71,64,73,69,81,88,57,92,81,87,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_1500k_hevcnvenc,33,31,2,43,16,36,50,33,58,23,11,71,87,unset,60,40,15,46,78,78,48,46,32,76,77,unset,29,16,32,37,81,87,77,43,43,22,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_2160p_6000k_hevcnvenc,33,31,2,50,71,84,58,75,72,50,83,71,87,unset,61,80,52,75,19,89,71,56,93,83,83,unset,69,53,71,66,58,87,29,29,68,76,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_480p_800k_hevcnvenc,33,33,0,40,41,33,73,2,29,22,23,29,30,22,69,37,34,46,83,49,19,63,33,49,61,17,14,9,11,42,23,85,68,29,37,11,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_1500k_hevcnvenc,33,33,0,69,51,23,67,32,59,63,76,71,41,44,64,50,41,52,22,80,45,56,56,59,87,22,62,55,38,42,67,85,20,29,40,66,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_3500k_hevcnvenc,33,33,0,36,65,58,67,32,71,60,50,71,78,66,61,59,61,69,84,91,48,53,53,55,64,54,59,48,68,59,84,88,65,58,60,86,,,,,,,,
amt_gaming_vqa_dataset/Worldofwarships_1_720p_600k_hevcnvenc,33,33,0,28,0,8,50,0,40,16,0,6,30,39,63,30,23,0,54,52,16,60,21,70,47,22,20,20,9,29,63,73,63,29,30,33,,,,,,,,
amt_gaming_vqa_dataset/Afterus,33,32,1,31,96,82,55,57,74,94,85,71,79,67,58,89,88,72,84,91,74,34,84,79,57,55,68,71,75,83,65,89,unset,91,93,87,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_1500k_av1,33,33,0,72,47,71,71,45,70,17,50,71,78,60,63,82,66,60,78,86,57,43,94,70,78,86,52,41,57,74,62,72,66,33,77,63,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_5000k_av1,33,33,0,43,71,100,75,54,54,84,71,73,73,53,62,80,73,66,85,92,71,64,86,67,75,87,83,62,69,96,65,84,71,71,82,86,,,,,,,,
amt_gaming_vqa_dataset/Afterus_1080p_500k_av1,33,33,0,86,23,27,71,24,30,0,23,50,50,44,65,53,42,40,79,52,20,41,27,71,45,22,30,27,18,29,64,82,54,29,49,21,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_10000k_av1,33,33,0,68,79,100,50,73,49,77,87,73,80,47,58,94,80,84,82,88,68,50,95,72,70,68,87,72,65,87,90,82,65,100,90,87,,,,,,,,
amt_gaming_vqa_dataset/Afterus_2160p_1000k_av1,33,33,0,55,51,55,60,32,39,49,22,50,80,44,59,70,53,60,79,78,46,43,59,69,64,38,33,12,59,45,71,78,43,30,86,35,,,,,,,,
amt_gaming_vqa_dataset/GrandtheftautoV_1_1080p_1500k_av1,33,33,0,50,85,49,65,61,49,76,97,42,51,37,79,54,68,80,79,71,43,64,43,87,59,69,63,30,52,54,69,81,67,38,36,50,,,,,,,,
amt_gaming_vqa_dataset/Afterus_720p_600k_hevcnvenc,33,33,0,52,23,40,50,32,45,0,0,28,51,39,57,50,24,66,18,57,33,50,29,60,68,11,11,9,34,69,45,78,67,9,48,20,,,,,,,,
