video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43,final_rate44
amt_gaming_vqa_dataset/Hogwartslegacy_1_2160p_8500k_h264nvenc,36,36,0,56,96,28,85,63,71,50,71,50,56,70,53,69,73,70,52,49,46,48,69,72,87,60,58,40,68,84,70,78,90,50,77,52,54,69,44,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_480p_1000k_h264nvenc,36,36,0,60,29,65,25,47,20,8,78,28,3,81,43,27,0,19,27,4,13,23,9,50,32,58,16,41,31,24,48,82,50,34,65,19,17,38,17,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_1000k_h264nvenc,36,36,0,76,0,41,24,24,0,27,74,8,19,84,41,13,0,7,6,7,9,10,8,22,20,30,15,9,18,8,0,22,29,8,41,18,10,19,23,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_2500k_h264nvenc,36,36,0,63,48,21,72,57,62,50,71,50,47,68,53,60,70,38,46,39,54,29,39,60,50,63,21,72,57,55,71,75,69,55,70,36,33,63,37,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_720p_5000k_h264nvenc,36,36,0,53,78,23,60,71,49,58,84,71,31,82,64,78,69,66,75,71,92,45,50,87,87,73,59,89,67,65,86,64,89,42,72,52,62,89,53,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_2000k_hevcnvenc,36,36,0,73,0,62,63,0,84,50,70,50,53,74,57,59,41,67,51,70,79,61,42,52,50,64,43,58,62,83,73,66,90,65,71,39,65,79,38,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_6000k_hevcnvenc,36,36,0,63,0,70,88,0,85,59,74,72,73,65,82,78,83,70,70,93,100,56,51,91,91,77,41,91,69,83,68,14,49,44,61,55,85,84,55,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_5000k_h264nvenc,36,36,0,52,39,32,30,53,0,27,74,7,41,46,49,21,0,68,57,13,10,18,13,58,40,54,34,44,19,22,8,73,51,33,43,34,17,16,22,,,,,,,,
amt_gaming_vqa_dataset/Hogwartslegacy_1_1080p_500k_av1,36,36,0,61,35,50,30,32,30,28,58,42,17,67,41,41,30,52,15,1,2,29,12,40,15,49,13,40,26,26,0,66,22,2,62,19,30,18,20,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1300k_av1,36,36,0,59,83,63,100,70,74,68,89,58,34,72,67,50,89,53,43,41,85,52,57,97,69,63,28,94,74,50,71,76,93,45,71,49,46,71,79,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1000k_h264nvenc,36,36,0,41,0,67,4,41,0,7,80,0,30,76,34,31,0,60,6,3,6,4,12,32,12,17,15,8,19,25,33,78,30,0,58,4,14,0,22,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_500k_av1,36,36,0,63,50,60,31,61,49,29,74,29,28,77,42,40,59,30,31,9,22,39,25,92,28,47,27,42,30,4,45,78,51,15,67,15,47,45,63,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_10000k_h264nvenc,36,35,1,54,93,72,88,82,96,58,80,50,72,71,71,87,99,91,76,60,87,59,85,97,88,71,70,91,83,83,95,81,unset,78,58,67,79,89,88,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_2300k_h264nvenc,36,36,0,65,18,62,41,65,14,50,78,9,35,71,52,31,0,50,50,9,11,3,31,28,46,40,28,29,31,40,0,76,67,43,55,5,31,7,46,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_5300k_h264nvenc,36,36,0,56,100,60,85,88,57,69,83,72,53,74,69,87,86,51,69,35,85,53,84,91,81,70,62,75,72,72,83,78,51,87,44,54,83,77,70,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_25000k_h264nvenc,36,34,2,61,93,63,94,72,65,71,61,74,99,87,81,88,100,93,92,90,95,76,92,93,90,58,72,unset,72,91,86,81,88,93,57,62,93,90,unset,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_5000k_h264nvenc,36,36,0,75,50,66,43,69,0,26,66,29,19,91,45,31,3,91,29,0,26,7,20,59,29,59,18,18,69,2,0,76,50,36,59,19,6,31,29,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_8500k_h264nvenc,36,35,1,84,93,87,83,72,61,71,63,70,45,72,68,83,14,92,78,25,65,27,41,94,87,66,69,50,71,93,80,73,93,95,64,43,35,33,unset,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_480p_1000k_h264nvenc,36,36,0,63,41,67,21,42,9,28,71,18,28,71,38,32,0,56,26,3,3,25,14,50,28,31,22,60,29,39,52,81,70,29,75,18,20,4,36,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_2500k_h264nvenc,36,36,0,57,57,74,100,70,36,60,70,59,38,71,53,50,46,30,14,14,31,27,46,88,34,50,24,72,71,52,75,24,79,78,59,37,45,51,71,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_1000k_h264nvenc,36,36,0,31,17,32,0,33,7,0,77,1,0,61,30,22,0,7,15,10,0,13,5,27,27,22,11,30,11,25,0,72,49,0,58,20,19,6,13,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_5000k_h264nvenc,36,35,1,66,92,67,100,77,100,72,69,unset,63,70,63,69,78,93,79,23,77,62,72,93,88,70,68,71,72,87,100,78,88,94,59,44,51,88,82,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_2000k_hevcnvenc,36,36,0,78,0,50,71,2,62,41,72,71,45,62,55,50,81,75,51,34,50,29,80,69,47,68,61,59,81,87,83,22,50,88,79,52,62,55,68,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_6000k_hevcnvenc,36,36,0,40,1,69,90,2,92,71,78,72,89,66,71,87,100,54,53,70,100,62,91,97,88,64,54,92,79,98,100,19,88,93,60,58,86,84,81,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_800k_hevcnvenc,36,36,0,64,0,41,28,3,3,9,73,0,1,59,40,41,0,69,24,13,1,15,11,40,20,26,19,59,56,12,0,16,50,0,41,11,31,8,28,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_10000k_hevcnvenc,36,34,2,58,0,67,90,5,89,71,72,72,81,69,89,82,100,56,74,100,96,63,50,unset,87,59,77,30,77,96,100,20,91,100,64,65,92,97,unset,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_1500k_hevcnvenc,36,33,3,43,0,64,35,0,64,30,69,unset,41,73,60,50,29,52,58,22,27,24,29,unset,34,78,31,91,78,91,73,14,51,56,81,28,62,31,unset,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_6000k_hevcnvenc,36,34,2,64,0,67,83,0,92,73,74,70,68,65,65,87,85,55,72,38,82,60,79,unset,88,64,70,29,71,89,96,14,93,49,66,63,83,80,unset,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_480p_800k_hevcnvenc,36,35,1,37,0,72,43,0,0,29,77,0,27,60,33,31,24,24,30,8,0,2,46,62,29,58,22,58,unset,30,50,20,50,40,65,16,28,14,25,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_3000k_av1,36,36,0,61,90,72,85,72,71,70,72,72,82,71,74,82,92,74,71,90,100,56,57,93,87,73,63,70,70,69,100,81,79,93,77,39,84,56,82,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_480p_1000k_av1,36,36,0,57,91,71,58,60,49,50,73,50,1,79,54,59,54,73,40,18,55,33,38,86,50,64,25,81,53,57,87,77,50,82,43,28,54,19,69,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_3500k_hevcnvenc,36,35,1,55,0,60,93,0,82,71,78,71,66,53,69,82,100,71,72,68,64,64,86,88,86,78,69,71,78,64,unset,15,90,92,59,56,75,91,75,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_480p_800k_hevcnvenc,36,36,0,58,0,60,13,0,40,0,66,29,17,50,40,31,0,48,27,49,2,24,25,40,28,32,23,29,23,7,26,24,30,0,67,23,33,18,25,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_2500k_h264nvenc,36,35,1,59,52,51,78,50,50,57,70,29,48,67,48,50,40,72,50,40,27,29,44,60,40,59,44,89,27,18,85,81,90,64,unset,45,47,42,32,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_5000k_h264nvenc,36,36,0,56,100,68,69,51,82,69,77,71,58,72,59,87,75,55,73,58,97,37,40,55,33,72,34,92,17,22,97,76,92,90,47,28,82,81,37,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_2000k_hevcnvenc,36,36,0,63,1,60,39,0,43,29,76,50,44,61,57,50,86,27,72,79,16,35,39,59,49,71,39,70,27,21,100,22,50,47,45,44,44,72,32,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_6000k_hevcnvenc,36,36,0,63,0,67,76,0,92,52,72,70,75,65,64,88,100,53,79,89,93,60,71,49,68,78,69,70,43,50,64,23,92,63,56,61,73,55,52,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_800k_hevcnvenc,36,36,0,31,0,70,18,0,0,29,80,4,31,66,26,22,2,50,27,6,0,18,14,50,29,40,18,29,16,1,51,70,50,28,60,33,22,18,14,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_hevcnvenc,36,34,2,65,0,85,82,0,100,72,71,71,76,64,69,87,100,66,57,88,100,63,73,unset,50,60,62,92,39,78,66,20,87,54,59,66,88,46,unset,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_1500k_hevcnvenc,36,34,2,69,0,39,69,0,74,30,72,71,50,66,62,60,60,53,71,62,0,37,50,unset,46,70,35,69,38,69,77,23,88,56,62,38,72,82,unset,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_6000k_hevcnvenc,36,34,2,66,0,80,77,3,85,73,72,71,62,57,67,87,100,78,84,60,78,66,75,unset,48,55,62,69,36,58,80,22,89,43,71,74,54,83,unset,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_1500k_hevcnvenc,36,36,0,54,0,52,44,0,49,50,84,27,19,49,30,50,46,63,31,21,15,29,15,44,34,63,36,78,34,2,81,25,88,26,67,44,42,39,36,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_5000k_av1,36,35,1,62,98,71,94,78,86,70,76,unset,83,77,78,87,100,91,72,100,100,71,88,92,88,71,73,8,74,69,100,78,88,85,61,61,80,80,84,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_3500k_hevcnvenc,36,36,0,71,0,65,65,0,44,51,77,71,50,55,62,69,98,60,74,68,46,56,71,72,49,69,57,92,37,30,86,19,88,59,64,44,90,80,39,,,,,,,,
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_720p_600k_hevcnvenc,36,36,0,68,1,65,0,0,4,28,71,0,23,63,19,22,0,25,7,17,0,0,10,25,28,22,8,8,9,3,20,24,50,5,56,8,22,28,19,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot,36,34,2,67,39,54,100,83,88,71,70,72,78,64,81,93,100,97,84,98,100,87,98,83,88,71,68,90,79,88,unset,68,88,94,42,66,87,unset,78,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_1500k_av1,36,36,0,54,71,52,84,82,59,70,79,43,31,81,59,64,70,91,76,36,78,33,71,89,89,71,60,91,74,60,74,77,96,72,64,29,74,88,75,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_5000k_av1,36,35,1,64,90,71,96,47,92,73,78,59,92,86,70,87,100,95,73,unset,98,82,81,96,88,63,74,91,80,93,93,71,92,91,60,61,85,100,84,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_1080p_500k_av1,36,36,0,66,50,53,30,80,62,27,74,7,4,86,45,31,10,30,52,38,25,35,49,83,32,50,18,60,76,34,50,77,89,41,64,27,35,61,64,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_10000k_av1,36,35,1,49,100,61,100,86,83,73,82,72,94,84,91,92,100,98,74,unset,92,84,71,94,88,78,80,8,79,61,100,71,90,74,62,61,94,57,84,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_2160p_1000k_av1,36,36,0,66,90,85,91,70,65,53,90,45,49,87,63,69,81,78,51,55,39,34,48,55,69,78,21,8,73,62,100,70,86,83,71,53,44,67,80,,,,,,,,
amt_gaming_vqa_dataset/DragonballZkakrot_720p_1500k_hevcnvenc,36,36,0,59,0,65,84,2,33,28,70,58,19,64,50,41,63,52,49,22,19,33,49,70,46,59,46,70,69,37,80,75,89,73,71,27,72,88,72,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_1000k_av1,35,35,0,26,72,12,72,100,41,53,70,73,32,54,64,32,69,87,27,57,34,52,33,70,55,16,14,4,61,42,53,82,69,36,62,96,57,83,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_10000k_av1,35,34,1,84,50,72,49,95,74,68,63,71,52,75,73,37,74,38,75,80,58,60,88,89,46,48,unset,3,67,51,72,100,85,56,92,85,64,94,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace,35,35,0,71,80,72,73,32,62,89,69,71,79,45,72,90,75,61,65,86,90,64,91,94,47,56,92,2,61,24,83,95,83,66,83,86,100,91,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_1500k_av1,35,35,0,33,28,70,48,95,37,58,74,69,70,49,63,23,68,28,64,87,62,70,49,90,59,57,60,71,84,70,42,84,89,42,70,59,65,76,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_480p_800k_hevcnvenc,35,35,0,13,72,52,21,89,33,36,71,70,40,38,16,27,2,89,55,57,41,57,35,92,47,32,12,77,40,55,28,90,83,62,42,29,58,62,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_3500k_hevcnvenc,35,35,0,69,30,70,46,71,62,79,71,73,59,72,93,72,8,29,43,89,70,83,87,83,39,57,80,88,61,81,77,65,87,39,72,44,96,91,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_600k_hevcnvenc,35,35,0,10,71,30,80,74,8,26,72,72,30,28,11,25,0,29,13,21,39,67,34,96,33,29,8,36,54,50,44,54,48,5,31,30,44,65,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1,35,34,1,87,52,81,97,43,71,98,69,71,96,70,89,67,76,72,60,90,73,71,88,29,46,47,unset,2,61,69,68,94,76,67,75,87,98,91,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_1500k_av1,35,35,0,80,72,71,96,55,71,80,70,68,77,54,79,37,76,42,51,93,68,87,86,83,58,68,70,91,82,85,82,86,85,52,80,77,93,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_5000k_av1,35,35,0,89,77,73,69,70,98,99,64,64,86,71,73,48,55,50,45,89,95,50,88,80,52,65,69,70,60,97,67,96,81,50,87,59,95,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_500k_av1,35,35,0,34,30,42,62,50,51,50,63,94,50,20,75,30,57,72,27,90,25,51,45,94,52,62,57,93,57,64,53,60,57,12,45,71,94,77,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_10000k_av1,35,35,0,83,50,93,94,58,70,94,58,73,81,73,87,71,69,51,49,86,70,61,88,87,47,60,91,9,75,87,82,100,71,80,75,93,100,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_1000k_av1,35,35,0,82,17,70,98,21,43,79,73,90,69,60,88,55,72,71,55,80,66,82,69,89,50,64,59,8,76,46,80,63,75,43,81,80,53,93,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_5000k_av1,35,35,0,82,75,70,98,91,60,99,65,71,82,64,90,63,62,70,53,84,67,51,87,71,87,71,58,29,76,98,79,93,83,63,85,87,100,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_480p_1000k_av1,35,35,0,38,50,22,92,59,68,79,71,75,50,47,17,22,60,54,29,91,29,50,69,88,84,40,53,95,82,70,53,78,72,32,70,53,100,91,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_1300k_av1,35,35,0,75,73,59,92,75,56,80,74,91,56,76,64,25,56,78,38,66,70,78,88,97,47,58,53,93,72,78,77,78,62,31,77,87,90,91,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_3000k_av1,35,35,0,81,24,72,92,97,55,93,65,64,87,74,75,19,67,72,55,84,58,88,89,88,84,65,68,92,90,84,75,66,90,71,73,46,63,90,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_500k_av1,35,35,0,25,50,41,82,30,37,26,58,72,50,33,47,29,56,72,38,91,29,58,69,71,68,24,11,90,54,83,67,87,83,11,71,73,68,77,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_10000k_h264nvenc,35,35,0,82,72,60,59,44,67,99,69,65,81,88,63,50,59,85,46,89,93,90,90,94,73,65,91,93,61,54,79,83,71,31,87,100,92,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_2300k_h264nvenc,35,35,0,55,83,70,91,95,72,68,59,72,78,73,81,31,61,63,28,57,61,50,87,88,40,60,71,62,90,87,73,58,74,37,73,60,94,82,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_5300k_h264nvenc,35,35,0,95,72,71,53,27,90,88,71,68,96,57,82,71,69,50,61,91,85,59,88,95,59,71,67,71,63,72,87,64,74,71,82,98,100,91,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_25000k_h264nvenc,35,31,4,85,74,71,69,45,60,100,58,68,77,70,unset,57,77,85,73,63,71,100,90,unset,88,65,75,81,unset,83,69,unset,75,59,78,89,96,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_5000k_h264nvenc,35,35,0,82,19,71,94,42,43,80,53,69,92,66,78,21,61,90,35,92,66,70,87,50,50,66,65,92,67,69,65,68,87,45,83,61,75,85,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_500k_av1,35,35,0,9,70,29,35,36,39,22,60,71,40,4,14,31,57,40,47,57,21,44,49,94,50,27,9,51,57,33,18,68,73,33,44,7,49,17,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_1500k_hevcnvenc,35,34,1,35,81,57,64,89,69,58,55,65,39,49,67,44,0,51,63,88,50,78,38,86,80,42,48,84,75,94,64,55,61,unset,72,80,86,59,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_6000k_hevcnvenc,35,34,1,90,15,71,55,28,66,80,67,70,79,77,unset,66,3,69,73,93,68,71,93,87,55,58,89,40,89,72,88,95,82,59,78,88,74,92,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_5000k_av1,35,34,1,38,30,71,70,82,69,88,67,72,84,68,87,91,69,47,54,93,82,unset,87,82,44,73,80,71,73,43,74,98,87,65,79,96,69,66,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_1500k_hevcnvenc,35,34,1,28,50,59,64,80,35,37,59,79,31,32,unset,28,0,90,41,62,22,49,36,86,41,24,31,51,68,41,61,84,70,13,60,26,36,30,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_5000k_av1,35,35,0,77,28,59,60,27,67,94,71,76,79,64,98,72,60,29,52,84,69,50,89,91,43,42,89,8,77,84,75,94,72,96,86,58,91,93,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_480p_1000k_av1,35,35,0,10,71,50,73,91,17,55,71,61,78,34,41,15,67,72,66,91,39,63,83,88,60,27,17,38,75,33,39,90,66,56,63,51,74,52,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_1300k_av1,35,35,0,91,51,52,82,64,58,55,67,63,72,43,73,60,52,18,39,92,59,50,68,87,53,64,44,50,85,43,42,100,64,50,67,92,92,93,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_3000k_av1,35,35,0,73,25,78,95,43,55,94,68,71,78,86,88,26,76,92,62,85,75,71,88,90,47,35,61,68,89,53,58,72,60,83,68,68,69,63,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_500k_av1,35,35,0,19,50,10,93,95,9,50,58,72,28,17,66,18,53,92,14,57,5,50,47,81,57,23,25,69,53,40,29,36,62,26,44,36,0,69,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_10000k_h264nvenc,35,34,1,82,77,71,48,100,59,99,67,68,70,55,89,29,62,72,64,82,86,71,87,98,60,58,96,75,63,83,86,76,72,81,84,96,unset,79,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_2300k_h264nvenc,35,35,0,5,72,10,61,100,25,54,68,68,36,48,70,24,32,50,30,17,15,65,34,96,49,27,25,29,56,32,60,66,83,18,17,83,56,9,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_5300k_h264nvenc,35,35,0,66,80,71,75,61,65,79,64,64,78,65,82,43,64,38,73,65,79,70,47,71,52,79,71,58,57,64,61,94,72,63,73,17,80,51,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_25000k_h264nvenc,35,32,3,76,27,70,65,81,64,59,69,70,78,86,47,54,76,38,76,80,82,78,88,unset,25,56,89,7,unset,59,88,99,87,unset,80,84,69,93,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_5000k_h264nvenc,35,34,1,0,70,0,41,78,26,68,67,70,33,21,unset,16,57,51,25,26,34,50,34,59,49,35,10,41,67,41,11,66,57,41,20,55,0,30,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_8500k_h264nvenc,35,34,1,71,71,29,73,28,40,80,67,56,41,40,unset,43,55,50,63,97,67,82,87,86,33,65,82,59,89,83,63,65,83,37,84,78,69,72,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_480p_1000k_h264nvenc,35,35,0,23,51,9,53,62,37,50,63,70,41,34,46,19,59,20,30,18,42,60,33,83,35,33,9,29,50,28,18,55,63,39,41,44,55,44,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_1000k_h264nvenc,35,35,0,8,49,8,72,37,20,55,66,66,27,9,10,9,35,59,28,16,30,39,8,59,15,18,10,37,66,46,21,43,47,7,31,29,0,28,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_2500k_h264nvenc,35,34,1,18,71,54,76,86,49,50,70,73,79,65,74,69,59,60,61,62,54,50,32,98,58,50,20,60,66,51,57,96,84,unset,69,76,71,77,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_720p_5000k_h264nvenc,35,34,1,80,29,71,43,39,63,92,69,71,51,74,78,14,78,58,74,93,61,78,88,87,46,57,unset,93,73,72,66,59,67,54,69,83,65,91,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_2000k_hevcnvenc,35,35,0,84,25,70,74,70,38,55,66,70,80,45,71,76,0,28,61,65,63,72,68,87,35,24,68,59,82,65,63,96,71,37,65,93,55,92,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_6000k_hevcnvenc,35,35,0,74,49,71,66,94,46,80,68,78,53,67,88,90,0,28,60,91,54,72,88,88,40,32,83,60,82,92,86,83,91,77,85,86,97,91,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_1080p_800k_hevcnvenc,35,35,0,9,81,8,54,62,4,38,58,71,43,47,9,24,3,65,29,45,28,63,47,79,27,43,9,49,53,37,16,50,83,48,43,68,67,68,,,,,,,,,
amt_gaming_vqa_dataset/Deadspace_2160p_10000k_hevcnvenc,35,33,2,80,11,72,66,36,58,88,76,72,79,86,unset,93,2,51,69,92,59,71,90,96,60,62,70,78,81,80,79,94,84,70,69,49,unset,96,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_480p_1000k_h264nvenc,35,35,0,13,85,42,98,72,55,68,66,90,60,47,57,18,55,63,30,66,30,62,47,81,59,44,11,78,47,37,72,72,78,20,54,40,68,72,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_1000k_h264nvenc,35,35,0,18,74,0,92,80,29,50,68,71,50,40,26,28,64,71,29,81,19,70,49,88,63,59,10,79,66,56,58,80,61,1,40,26,72,80,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_2500k_h264nvenc,35,35,0,22,79,70,60,71,64,86,72,73,78,81,75,36,69,73,51,73,62,58,87,71,47,66,70,80,77,47,62,92,75,36,73,87,100,73,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_5000k_h264nvenc,35,35,0,74,72,71,39,53,77,80,78,71,87,67,74,43,73,72,35,91,66,71,89,78,73,66,71,91,74,86,66,97,88,78,81,95,100,91,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_2300k_h264nvenc,35,34,1,0,80,0,61,75,7,37,72,72,16,26,11,15,27,13,11,17,31,40,15,84,20,27,10,7,73,18,3,42,39,29,22,13,unset,8,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_5300k_h264nvenc,35,35,0,36,51,51,76,74,32,67,61,73,78,25,76,53,68,50,23,90,11,68,50,83,36,69,76,71,76,49,61,78,86,10,50,69,92,57,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_25000k_h264nvenc,35,31,4,81,29,77,72,88,100,93,74,70,53,81,unset,81,71,50,60,84,78,unset,94,unset,56,73,76,8,82,56,63,unset,84,74,81,86,83,75,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_5000k_h264nvenc,35,34,1,0,76,0,20,39,0,17,71,64,9,21,unset,9,44,8,0,17,24,43,25,18,17,20,14,6,31,19,11,5,60,9,12,4,0,8,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_8500k_h264nvenc,35,35,0,0,75,50,54,85,37,50,52,71,40,7,25,72,66,68,29,53,41,51,47,40,48,32,51,41,53,26,18,29,84,8,27,39,17,8,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_480p_1000k_h264nvenc,35,35,0,15,80,0,76,35,9,17,77,73,29,22,16,27,44,18,11,55,21,51,9,74,54,25,7,22,59,21,26,65,69,2,18,15,0,28,,,,,,,,,
