video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43
amt_gaming_vqa_dataset/Crossout_1080p_2300k_h264nvenc,30,30,0,75,65,31,26,52,50,50,59,76,36,91,74,33,7,21,7,76,11,68,41,27,44,61,71,7,71,40,55,57,73,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_6000k_hevcnvenc,30,30,0,85,68,28,48,0,79,64,42,57,70,32,73,88,49,56,87,73,42,65,42,41,76,59,90,63,77,68,88,71,72,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_5000k_h264nvenc,30,30,0,62,50,49,32,67,85,92,50,52,62,26,69,63,50,71,83,78,33,71,41,50,44,61,90,81,81,73,62,71,53,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_1300k_av1,30,30,0,79,69,50,52,58,80,86,55,75,58,18,53,75,50,65,71,76,50,59,36,41,67,39,92,73,90,70,61,70,63,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_3500k_hevcnvenc,30,30,0,81,51,28,33,0,51,93,55,49,64,71,72,55,50,76,58,75,28,58,41,68,67,57,30,8,77,75,93,67,92,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_1500k_av1,30,30,0,82,62,73,71,62,87,100,54,67,51,28,51,73,49,72,86,61,45,61,38,71,70,66,83,84,87,65,94,92,70,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_5000k_av1,30,30,0,74,68,30,64,66,86,88,64,69,58,33,72,82,50,59,77,76,55,58,59,60,83,58,97,82,92,86,95,94,62,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_500k_av1,30,30,0,73,36,29,52,56,87,100,55,43,59,23,47,55,50,50,65,79,42,73,41,50,38,52,91,53,75,66,59,48,87,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_2160p_10000k_av1,30,30,0,73,68,29,64,73,86,94,58,76,42,28,29,77,51,87,66,73,61,72,49,76,69,72,90,82,83,65,40,91,63,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_2160p_1000k_av1,30,30,0,88,53,71,67,81,87,65,60,77,52,23,27,85,50,55,65,76,63,58,41,65,50,71,78,59,73,69,50,88,57,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_2160p_5000k_av1,30,30,0,74,53,82,75,72,87,81,48,78,57,23,48,99,50,92,75,75,52,52,55,80,45,61,90,69,75,69,67,83,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_480p_1000k_av1,30,30,0,89,54,77,29,53,71,67,47,69,53,31,74,50,50,40,54,75,33,68,29,49,60,56,92,59,75,55,50,18,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_3000k_av1,30,30,0,76,59,29,39,57,87,87,61,71,43,33,73,68,50,69,59,76,46,80,50,48,80,62,91,95,79,72,90,87,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_2500k_h264nvenc,30,30,0,86,60,27,50,66,85,90,52,72,58,27,51,65,50,67,74,69,53,70,38,49,66,23,94,74,89,72,41,77,54,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_500k_av1,30,30,0,79,56,51,38,65,85,72,57,72,58,70,49,53,50,74,66,75,39,71,37,75,79,59,87,79,80,71,32,64,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_2300k_h264nvenc,30,30,0,84,64,72,57,67,29,81,44,63,63,34,70,54,51,87,68,78,33,51,45,51,64,61,93,78,63,44,72,68,81,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_5300k_h264nvenc,30,30,0,73,66,72,61,85,68,64,44,82,61,30,50,92,50,74,79,74,44,70,68,73,88,55,93,89,83,57,31,85,67,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_480p_1000k_h264nvenc,30,30,0,90,61,50,11,47,50,80,51,78,45,31,69,51,29,18,53,76,20,51,31,37,31,71,83,55,75,35,17,42,46,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_720p_1000k_h264nvenc,30,30,0,79,68,30,14,55,10,90,57,70,42,32,56,26,50,50,59,77,26,54,26,47,49,47,91,49,53,59,34,24,61,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_5300k_h264nvenc,30,30,0,75,63,70,61,70,87,94,60,70,82,94,71,73,71,62,89,77,47,63,87,60,74,61,56,60,85,96,91,83,93,,,,,,,,,,,,,
amt_gaming_vqa_dataset/terraria_1080p_800k_hevcnvenc,30,30,0,86,58,49,34,0,29,73,60,42,36,29,22,40,50,2,38,30,21,49,17,17,25,44,92,62,37,27,21,26,49,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_2160p_5000k_h264nvenc,30,30,0,76,70,73,45,61,50,0,63,79,35,72,8,28,29,6,41,77,35,71,69,34,39,58,68,19,25,35,89,25,56,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_3000k_av1,30,30,0,83,69,26,45,62,78,71,74,67,37,71,85,92,50,79,46,76,53,72,50,64,77,66,25,36,88,86,56,44,84,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_500k_av1,30,30,0,74,61,82,6,34,9,0,50,79,22,72,53,19,8,1,19,74,12,57,17,22,0,53,52,0,40,20,21,29,55,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_10000k_h264nvenc,30,30,0,83,74,73,53,70,68,100,45,46,63,74,71,47,50,99,39,79,53,60,50,69,75,46,46,11,75,80,94,45,63,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_2300k_h264nvenc,30,30,0,80,52,78,0,37,10,0,58,57,15,71,30,13,8,2,38,69,9,19,3,26,0,42,13,4,14,25,18,21,35,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_5300k_h264nvenc,30,30,0,89,59,73,13,52,39,41,67,78,30,71,68,31,29,87,49,77,36,60,31,46,52,59,45,0,18,74,54,40,74,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_2160p_5000k_h264nvenc,30,30,0,91,57,49,0,30,12,0,35,25,8,70,28,20,0,0,12,60,14,15,4,13,7,74,9,1,2,1,11,30,43,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_2160p_8500k_h264nvenc,30,30,0,92,56,71,14,53,8,0,57,77,22,74,52,17,8,38,28,78,15,46,3,40,43,57,31,5,1,24,21,30,61,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_480p_1000k_h264nvenc,30,30,0,90,64,29,0,32,9,0,62,72,14,68,28,22,1,0,8,70,17,16,8,23,29,40,19,19,17,1,18,13,57,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_2500k_h264nvenc,30,30,0,80,62,74,20,33,39,0,61,47,16,73,30,27,51,14,20,81,21,41,27,47,72,67,34,2,18,94,30,21,64,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_480p_1000k_av1,30,30,0,76,59,77,14,59,11,50,54,70,51,70,23,33,30,27,40,77,17,61,13,50,24,44,47,1,43,21,47,20,83,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_2000k_hevcnvenc,30,30,0,75,57,50,7,0,30,44,60,71,49,73,58,46,29,57,40,79,36,50,36,44,60,66,43,6,52,50,65,42,80,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_800k_hevcnvenc,30,30,0,74,60,74,10,4,10,0,41,63,12,73,29,10,28,0,30,24,8,49,22,25,0,64,82,13,32,46,30,8,70,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_480p_800k_hevcnvenc,30,30,0,82,34,71,1,0,12,22,60,55,18,72,24,11,0,3,13,29,13,56,31,14,18,65,46,6,9,20,31,8,85,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_1300k_av1,30,30,0,82,67,30,27,62,70,89,52,59,43,72,49,40,8,27,19,76,45,57,39,36,71,63,22,31,60,41,57,27,80,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_720p_1500k_hevcnvenc,30,30,0,80,55,79,7,3,30,55,65,71,35,71,54,48,28,26,43,16,24,66,32,42,57,41,43,16,47,70,45,26,77,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_2160p_1000k_av1,30,30,0,91,62,50,33,55,71,30,63,43,20,72,28,29,27,17,36,75,46,62,36,35,29,67,24,4,36,63,40,59,81,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_1000k_h264nvenc,30,30,0,74,66,71,5,53,10,23,68,70,37,91,27,6,0,0,46,74,0,65,31,25,0,67,41,0,20,5,23,22,40,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_2500k_h264nvenc,30,30,0,87,40,71,32,63,74,83,49,71,64,92,73,55,50,55,66,70,35,78,41,58,74,67,62,24,54,74,72,37,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_2000k_hevcnvenc,30,30,0,75,52,77,45,0,73,82,47,70,64,88,52,68,73,47,56,16,50,73,78,32,73,60,46,71,65,65,74,87,64,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_6000k_hevcnvenc,30,30,0,95,71,50,72,2,87,94,44,70,69,95,75,84,72,99,86,27,62,97,97,58,93,67,67,79,96,97,95,70,66,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_1080p_800k_hevcnvenc,30,30,0,80,57,30,0,0,8,56,65,63,24,89,50,35,29,6,26,52,9,59,26,28,7,52,68,59,25,11,32,25,68,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_480p_1000k_h264nvenc,30,30,0,92,57,80,2,30,37,0,50,70,14,94,31,10,0,0,37,71,10,52,13,23,34,64,52,28,38,35,41,30,65,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_480p_800k_hevcnvenc,30,30,0,82,45,54,0,1,22,30,47,72,19,96,71,40,28,4,35,73,20,66,28,28,63,69,66,14,27,36,48,9,78,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_3500k_hevcnvenc,30,30,0,92,64,28,49,10,78,61,49,67,58,74,73,73,71,66,75,24,37,78,66,79,86,78,50,73,86,78,71,78,74,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_600k_hevcnvenc,30,30,0,79,68,53,3,0,10,43,52,51,27,93,29,40,7,19,31,77,2,31,9,27,5,82,54,11,30,0,50,37,67,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_1500k_av1,30,30,0,76,56,73,47,68,41,61,67,70,20,72,58,57,6,68,41,75,40,74,45,57,36,73,44,20,64,65,69,33,74,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_5000k_av1,30,30,0,79,68,48,47,63,87,75,41,71,81,74,72,78,50,100,75,74,61,79,64,59,93,67,35,54,91,79,64,92,96,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Destiny2_1_1080p_500k_av1,30,30,0,72,58,49,26,39,26,0,65,71,17,72,26,18,29,2,45,82,6,23,17,28,1,71,26,2,10,29,18,26,75,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Crossout_720p_1500k_hevcnvenc,30,30,0,83,54,28,24,0,60,74,48,50,58,88,60,57,72,41,67,19,29,78,69,53,61,74,72,60,63,44,68,32,80,,,,,,,,,,,,,
